cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,dir_raw,dir_clamped,dir_servo
299,13.269,43.92,0.1879,0.4148,2,0,86,0,-1,2,-15.06,-15.06,-13.41
300,13.311,41.92,0.1787,0.4061,3,0,111,0,-1,2,-14.41,-14.41,-13.76
301,13.355,43.81,0.181,0.4045,2,0,127,0,-1,2,-14.29,-14.29,-13.94
302,13.421,65.52,0.1907,0.4138,0,0,113,0,-1,2,-14.98,-14.98,-14.31
303,13.462,41.31,0.157,0.367,3,0,227,0,-1,2,-11.48,-11.48,-13.32
304,13.502,39.53,0.1558,0.3569,3,0,187,0,-1,2,-10.72,-10.72,-12.41
305,13.541,39.81,0.1612,0.3556,5,0,247,0,-1,2,-10.62,-10.62,-11.78
306,13.58,38.15,0.1571,0.3195,6,0,240,0,-1,2,-7.91,-7.91,-10.43
307,13.621,41.18,0.1581,0.3099,1,0,223,0,-1,2,-7.19,-7.19,-9.3
308,13.66,38.92,0.1598,0.2915,5,0,196,0,-1,2,-5.81,-5.81,-8.08
309,13.704,44.41,0.1552,0.2872,11,0,148,0,-1,2,-5.49,-5.49,-7.17
310,13.744,39.84,0.1607,0.2838,19,0,178,0,-1,2,-5.24,-5.24,-6.49
311,13.782,37.82,0.1554,0.2534,49,0,95,0,-1,2,-2.95,-2.95,-5.25
312,13.83,48.34,0.1489,0.2468,67,0,98,0,-1,2,-2.46,-2.46,-4.28
313,13.873,43.02,0.153,0.2419,109,0,168,0,-1,2,-2.09,-2.09,-3.51
314,13.912,38.74,0.1468,0.2466,152,0,149,0,-1,2,-2.44,-2.44,-3.14
315,13.957,45.22,0.147,0.2364,212,0,205,0,-1,2,-1.68,-1.68,-2.63
316,14.008,51.12,0.1476,0.2391,210,0,193,0,-1,2,-1.89,-1.89,-2.37
317,14.05,41.92,0.1524,0.2404,348,0,173,0,-1,2,-1.98,-1.98,-2.23
318,14.087,37.07,0.1572,0.2448,390,0,178,0,-1,2,-2.31,-2.31,-2.26
319,14.132,44.93,0.1523,0.2466,533,0,226,0,-1,2,-2.44,-2.44,-2.32
320,14.175,42.56,0.1512,0.2476,673,0,241,0,-1,2,-2.52,-2.52,-2.39
321,14.227,52.23,0.1534,0.2539,823,0,217,0,-1,2,-2.99,-2.99,-2.6
322,14.269,42.43,0.1916,0.2971,980,1,343,0,-1,2,-6.23,-6.23,-3.87
323,14.304,34.51,0.2003,0.3061,1156,1,286,0,-1,2,-6.91,-6.91,-4.93
324,14.342,38.02,0.2247,0.3312,1391,1,315,0,-1,2,-8.79,-8.79,-6.29
325,14.382,39.99,0.2466,0.3746,1722,1,315,0,-1,2,-12.05,-12.05,-8.3
326,14.428,45.91,0.2442,0.3838,2004,1,388,0,-1,2,-12.74,-12.74,-9.85
327,14.465,37.03,0.2387,0.4077,2612,1,478,0,-1,2,-14.53,-14.53,-11.49
328,14.507,42.08,0.1865,0.3937,1991,1,463,0,-1,2,-13.48,-13.48,-12.19
329,14.546,39.32,0.1796,0.3605,736,2,488,0,-1,3,-10.99,-10.99,-11.77
330,14.599,52.67,0.1808,0.3373,301,0,601,0,-1,3,-9.25,-9.25,-10.89
331,14.638,38.76,0.1776,0.297,68,0,667,0,-1,3,-6.22,-6.22,-9.25
332,14.685,47.19,0.1845,0.2965,0,0,706,0,-1,3,-6.19,-6.19,-8.18
333,14.728,42.83,0.1839,0.2995,0,0,875,0,-1,3,-6.41,-6.41,-7.56
334,14.767,39.7,0.1848,0.3025,0,0,846,0,-1,3,-6.64,-6.64,-7.24
335,14.808,41.07,0.1781,0.3068,0,0,946,1,-1,3,-6.96,-6.96,-7.14
336,14.847,38.41,0.1746,0.3105,0,0,1071,1,-1,3,-7.24,-7.24,-7.17
337,14.885,38.21,0.1755,0.3097,0,0,1231,1,-1,3,-7.18,-7.18,-7.17
338,14.927,42.02,0.178,0.3302,0,0,1404,1,-1,3,-8.72,-8.72,-7.71
339,14.976,49.06,0.1766,0.3291,0,0,1542,1,-1,3,-8.63,-8.63,-8.03
340,15.022,46.16,0.1759,0.3378,0,0,1735,1,-1,3,-9.29,-9.29,-8.47
341,15.066,43.72,0.1841,0.3498,0,0,2109,1,-1,3,-10.19,-10.19,-9.07
342,15.118,51.63,0.185,0.3584,0,0,2542,1,-1,3,-10.83,-10.83,-9.69
343,15.159,41.55,0.1821,0.3594,0,0,3145,1,-1,3,-10.9,-10.9,-10.11
344,15.202,42.78,0.1848,0.3653,0,0,3960,1,-1,3,-11.35,-11.35,-10.55
345,15.258,55.61,0.1807,0.3802,0,0,3736,1,-1,3,-12.47,-12.47,-11.22
346,15.294,36.65,0.1837,0.4009,0,0,2188,1,-1,3,-14.02,-14.02,-12.2
347,15.339,45.06,0.1766,0.3887,0,0,1688,1,-1,3,-13.11,-13.11,-12.52
348,15.389,49.98,0.1702,0.3964,0,0,630,2,-1,3,-13.68,-13.68,-12.92
349,15.431,41.92,0.1584,0.397,2,0,147,0,-1,3,-13.73,-13.73,-13.21
350,15.468,36.62,0.1563,0.3899,0,0,164,0,-1,3,-13.19,-13.19,-13.2
351,15.51,42.36,0.1528,0.3791,1,0,126,0,-1,3,-12.39,-12.39,-12.92
352,15.556,45.38,0.1513,0.3807,0,0,118,0,-1,3,-12.5,-12.5,-12.77
353,15.611,55.34,0.1504,0.3806,3,0,113,0,-1,3,-12.5,-12.5,-12.68
354,15.649,37.73,0.1547,0.37,1,0,116,0,-1,3,-11.7,-11.7,-12.33
355,15.689,40.83,0.1512,0.3649,3,0,82,0,-1,3,-11.32,-11.32,-11.98
356,15.736,46.51,0.15,0.3563,4,0,99,0,-1,3,-10.67,-10.67,-11.52
357,15.775,38.69,0.1473,0.351,5,0,97,0,-1,3,-10.28,-10.28,-11.09
358,15.815,40.73,0.1651,0.3482,6,0,95,0,-1,3,-10.07,-10.07,-10.73
359,15.875,59.28,0.156,0.3396,1,0,94,0,-1,3,-9.42,-9.42,-10.27
360,15.912,37.87,0.1568,0.3305,1,0,111,0,-1,3,-8.74,-8.74,-9.74
361,15.955,42.68,0.1472,0.328,1,0,101,0,-1,3,-8.55,-8.55,-9.32
362,16.002,46.59,0.1495,0.3248,6,0,117,0,-1,3,-8.31,-8.31,-8.97
363,16.048,45.88,0.1407,0.3081,4,0,122,0,-1,3,-7.06,-7.06,-8.3
364,16.093,45.47,0.1667,0.2966,6,0,182,0,-1,3,-6.19,-6.19,-7.56
365,16.135,41.89,0.1805,0.2675,7,0,161,0,-1,3,-4.01,-4.01,-6.32
366,16.178,42.84,0.1942,0.2554,7,0,186,0,-1,3,-3.1,-3.1,-5.19
367,16.221,43.29,0.1996,0.2353,3,0,158,0,-1,3,-1.6,-1.6,-3.94
368,16.276,55.05,0.1905,0.2367,4,0,165,0,-1,3,-1.7,-1.7,-3.15
369,16.316,40.27,0.1868,0.2347,2,0,181,0,-1,3,-1.55,-1.55,-2.59
370,16.358,41.92,0.1984,0.2205,9,0,233,0,-1,3,-0.49,-0.49,-1.86
371,16.398,39.33,0.198,0.2221,2,0,204,0,-1,3,-0.61,-0.61,-1.42
372,16.44,42.62,0.1884,0.2421,9,0,273,0,-1,3,-2.11,-2.11,-1.66
373,16.491,50.51,0.1723,0.267,13,0,227,0,-1,3,-3.97,-3.97,-2.47
374,16.528,36.69,0.1663,0.2762,10,0,194,0,-1,3,-4.66,-4.66,-3.24
375,16.567,39.29,0.1693,0.2634,2,0,222,0,-1,3,-3.71,-3.71,-3.4
376,16.61,43.2,0.1695,0.2623,4,0,280,0,-1,3,-3.63,-3.63,-3.48
377,16.66,49.69,0.1707,0.2622,5,0,324,0,-1,3,-3.61,-3.61,-3.53
378,16.703,43.09,0.175,0.26,7,0,280,0,-1,3,-3.45,-3.45,-3.5
379,16.752,49.0,0.1848,0.2387,13,0,326,0,-1,3,-1.85,-1.85,-2.92
380,16.791,38.77,0.188,0.2356,4,0,382,0,-1,3,-1.62,-1.62,-2.47
381,16.834,43.22,0.1791,0.2395,5,0,484,0,-1,3,-1.91,-1.91,-2.27
382,16.877,43.41,0.1797,0.2311,5,0,422,0,-1,3,-1.28,-1.28,-1.93
383,16.921,44.15,0.1836,0.2172,6,0,505,0,-1,3,-0.24,-0.24,-1.34
384,16.965,43.5,0.174,0.2282,23,0,580,0,-1,3,-1.07,-1.07,-1.24
385,17.008,43.6,0.1573,0.2587,18,0,393,0,-1,3,-3.35,-3.35,-1.98
386,17.056,47.7,0.1403,0.3724,0,0,224,0,-1,3,-11.88,-11.88,-5.45
387,17.098,41.91,0.1643,0.4227,0,0,163,0,-1,3,-15.65,-15.65,-9.02
388,17.138,39.86,0.1631,0.4387,0,0,174,0,-1,3,-16.85,-16.85,-11.76
389,17.181,42.99,0.1753,0.469,0,0,199,0,-1,3,-19.12,-19.12,-14.34
390,17.225,44.39,0.1802,0.4896,0,0,151,0,-1,3,-20.67,-20,-16.32
391,17.268,43.22,0.1784,0.5123,0,0,215,0,-1,3,-22.37,-20,-17.61
392,17.316,47.54,0.1905,0.5281,1,0,199,0,-1,3,-23.56,-20,-18.44
393,17.363,47.19,0.1855,0.5224,2,0,238,0,-1,3,-23.13,-20,-18.99
394,17.401,37.72,0.1771,0.5277,0,0,250,0,-1,3,-23.52,-20,-19.34
395,17.439,38.28,0.1745,0.523,0,0,255,0,-1,3,-23.18,-20,-19.57
396,17.48,40.47,0.172,0.525,0,0,313,0,-1,3,-23.33,-20,-19.72
397,17.518,38.33,0.1691,0.5102,0,0,434,0,-1,3,-22.21,-20,-19.82
398,17.575,56.53,0.1724,0.5,0,0,503,0,-1,3,-21.45,-20,-19.88
399,17.618,43.3,0.1617,0.4668,0,0,695,0,-1,3,-18.96,-18.96,-19.56
400,17.666,48.42,0.1597,0.4066,0,0,701,0,-1,3,-14.44,-14.44,-17.77
401,17.704,38.06,0.1502,0.375,0,0,626,0,-1,3,-12.08,-12.08,-15.78
402,17.744,39.76,0.1388,0.3398,1,0,506,0,-1,3,-9.43,-9.43,-13.56
403,17.787,43.24,0.1484,0.3239,0,0,624,0,-1,3,-8.24,-8.24,-11.7
404,17.843,55.9,0.1519,0.3017,24,0,423,0,-1,3,-6.58,-6.58,-9.91
405,17.886,42.91,0.1595,0.2702,28,0,251,0,-1,3,-4.22,-4.22,-7.91
406,17.936,49.96,0.1757,0.2632,28,0,101,0,-1,3,-3.69,-3.69,-6.44
407,17.986,49.52,0.1813,0.2434,19,0,92,0,-1,3,-2.21,-2.21,-4.96
408,18.023,37.44,0.2005,0.2224,38,0,95,0,-1,3,-0.63,-0.63,-3.44
409,18.066,42.72,0.2041,0.2005,21,0,55,0,-1,3,1.01,1.01,-1.88
410,18.109,43.61,0.2059,0.1976,4,0,78,0,-1,3,1.23,1.23,-0.79
411,18.153,44.0,0.1999,0.1923,8,0,96,0,-1,3,1.62,1.62,0.05
412,18.202,48.42,0.1966,0.192,5,0,79,0,-1,3,1.65,1.65,0.61
413,18.241,39.01,0.196,0.1955,9,0,89,0,-1,3,1.38,1.38,0.88
414,18.278,37.44,0.1965,0.1959,29,0,76,0,-1,3,1.35,1.35,1.05
415,18.34,62.08,0.1858,0.2004,36,0,72,0,-1,3,1.02,1.02,1.04
416,18.386,45.86,0.1638,0.2148,43,0,63,0,-1,3,-0.06,-0.06,0.65
417,18.426,39.9,0.1634,0.2274,41,0,80,0,-1,3,-1.01,-1.01,0.07
418,18.471,44.49,0.1449,0.2259,36,0,77,0,-1,3,-0.9,-0.9,-0.27
419,18.517,46.15,0.1496,0.2152,66,0,61,0,-1,3,-0.09,-0.09,-0.2
420,18.559,41.88,0.1498,0.2295,100,0,49,0,-1,3,-1.16,-1.16,-0.54
421,18.607,48.15,0.1481,0.2306,124,0,47,0,-1,3,-1.25,-1.25,-0.79
422,18.654,47.37,0.1545,0.2312,173,0,57,0,-1,3,-1.29,-1.29,-0.96
423,18.695,41.21,0.1477,0.233,183,0,41,0,-1,3,-1.43,-1.43,-1.13
424,18.734,38.28,0.1627,0.2429,263,0,54,0,-1,3,-2.17,-2.17,-1.49
425,18.774,40.11,0.1683,0.2584,313,0,59,0,-1,3,-3.33,-3.33,-2.13
426,18.816,42.23,0.1691,0.2572,371,0,73,0,-1,3,-3.24,-3.24,-2.52
427,18.871,55.33,0.168,0.2545,437,0,71,0,-1,3,-3.03,-3.03,-2.7
428,18.916,44.76,0.1757,0.2639,541,0,92,0,-1,3,-3.74,-3.74,-3.07
429,18.958,42.18,0.1756,0.2577,662,0,119,0,-1,3,-3.27,-3.27,-3.14
430,19.004,45.82,0.1765,0.2627,760,0,102,0,-1,3,-3.65,-3.65,-3.32
431,19.057,52.47,0.1794,0.2593,948,1,113,0,-1,3,-3.4,-3.4,-3.35
432,19.094,37.13,0.1815,0.257,1142,1,106,0,-1,3,-3.23,-3.23,-3.3
433,19.135,41.07,0.1812,0.2625,1374,1,149,0,-1,3,-3.64,-3.64,-3.42
434,19.175,40.56,0.1906,0.2647,1541,1,180,0,-1,3,-3.8,-3.8,-3.55
435,19.22,44.38,0.1867,0.255,1966,1,149,0,-1,3,-3.08,-3.08,-3.39
436,19.264,44.17,0.1884,0.2716,2302,1,177,0,-1,3,-4.32,-4.32,-3.71
437,19.313,49.18,0.192,0.2671,2740,1,197,0,-1,3,-3.98,-3.98,-3.81
438,19.36,46.8,0.1994,0.2675,3173,1,208,0,-1,3,-4.01,-4.01,-3.88
439,19.401,40.79,0.2111,0.2782,2380,1,242,0,-1,3,-4.82,-4.82,-4.21
440,19.448,47.51,0.2087,0.2801,1887,1,231,0,-1,3,-4.96,-4.96,-4.47
441,19.488,39.34,0.2227,0.291,1355,1,293,0,-1,3,-5.78,-5.78,-4.93
442,19.538,50.57,0.2225,0.2918,1196,1,307,0,-1,3,-5.83,-5.83,-5.24
443,19.581,43.28,0.2421,0.3048,864,1,317,0,-1,3,-6.81,-6.81,-5.79
444,19.627,45.8,0.2388,0.3118,597,2,355,0,-1,4,-7.33,-7.33,-6.33
445,19.677,49.75,0.2496,0.3153,403,0,375,0,-1,4,-7.6,-7.6,-6.78
446,19.735,58.2,0.2799,0.331,289,0,427,0,-1,4,-8.78,-8.78,-7.48
447,19.783,48.12,0.2871,0.3234,0,0,490,0,-1,4,-8.2,-8.2,-7.73
448,19.821,37.33,0.3009,0.3307,0,0,468,0,-1,4,-8.75,-8.75,-8.09
449,19.865,44.36,0.2902,0.3336,0,0,483,0,-1,4,-8.97,-8.97,-8.4
450,19.903,37.99,0.2963,0.3373,0,0,565,0,-1,4,-9.24,-9.24,-8.69
451,19.963,60.13,0.3181,0.3559,0,0,554,0,-1,4,-10.64,-10.64,-9.37
452,20.004,40.47,0.3263,0.3552,0,0,631,0,-1,4,-10.59,-10.59,-9.8
453,20.048,44.14,0.3427,0.3678,0,0,636,0,-1,4,-11.54,-11.54,-10.41
454,20.096,47.91,0.3541,0.3812,0,0,703,0,-1,4,-12.54,-12.54,-11.15
455,20.148,52.86,0.3606,0.4062,0,0,747,0,-1,4,-14.42,-14.42,-12.3
456,20.189,41.0,0.3711,0.4301,0,0,826,0,-1,4,-16.21,-16.21,-13.67
457,20.236,46.97,0.3777,0.428,0,0,963,1,-1,4,-16.05,-16.05,-14.5
458,20.285,48.56,0.39,0.4548,0,0,1049,1,-1,4,-18.06,-18.06,-15.75
459,20.324,38.83,0.3988,0.477,1,0,1172,1,-1,4,-19.73,-19.73,-17.14
460,20.367,43.39,0.4053,0.4891,0,0,1301,1,-1,4,-20.63,-20,-18.14
461,20.412,44.71,0.4177,0.5216,0,0,1645,1,-1,4,-23.07,-20,-18.79
462,20.464,51.9,0.4065,0.5601,0,0,2076,1,-1,4,-25.96,-20,-19.21
463,20.503,39.62,0.379,0.5863,0,0,2757,1,-1,4,-27.92,-20,-19.49
464,20.561,57.64,0.3784,0.607,1,0,2677,1,-1,4,-29.47,-20,-19.67
465,20.604,43.35,0.3446,0.6407,0,0,2336,1,-1,4,-32.0,-20,-19.78
466,20.645,40.18,0.2976,0.6348,1,0,1905,1,-1,4,-31.56,-20,-19.86
467,20.69,45.17,0.2902,0.6595,0,0,1460,1,-1,4,-33.41,-20,-19.91
468,20.746,56.29,0.2766,0.6673,0,0,973,1,-1,4,-34.0,-20,-19.94
469,20.782,35.75,0.2432,0.6663,0,0,149,2,-1,4,-33.92,-20,-19.96
470,20.827,45.19,0.2348,0.6712,0,0,167,0,-1,4,-34.29,-20,-19.97
471,20.866,39.29,0.2173,0.6566,1,0,209,0,-1,4,-33.2,-20,-19.98
472,20.908,41.26,0.1956,0.6518,2,0,237,0,-1,4,-32.83,-20,-19.99
473,20.952,44.77,0.1836,0.6366,4,0,280,0,-1,4,-31.69,-20,-19.99
474,20.992,40.09,0.1666,0.5999,8,0,373,0,-1,4,-28.94,-20,-20.0
475,21.036,43.49,0.1523,0.5669,6,0,400,0,-1,4,-26.47,-20,-20.0
476,21.099,63.09,0.159,0.5225,5,0,473,0,-1,4,-23.14,-20,-20.0
477,21.134,35.28,0.1652,0.4842,3,0,285,0,-1,4,-20.27,-20,-20.0
478,21.176,41.7,0.167,0.4608,6,0,211,0,-1,4,-18.51,-18.51,-19.48
479,21.214,38.53,0.1658,0.415,16,0,56,0,-1,4,-15.07,-15.07,-17.94
480,21.257,42.27,0.1689,0.3876,11,0,31,0,-1,4,-13.02,-13.02,-16.22
481,21.305,48.76,0.1807,0.3535,8,0,63,0,-1,4,-10.46,-10.46,-14.2
482,21.35,44.69,0.1932,0.3143,6,0,78,0,-1,4,-7.52,-7.52,-11.86
483,21.402,52.01,0.2048,0.2637,15,0,97,0,-1,4,-3.73,-3.73,-9.02
484,21.441,38.44,0.2166,0.233,3,0,112,0,-1,4,-1.43,-1.43,-6.36
485,21.488,46.89,0.2209,0.2266,10,0,103,0,-1,4,-0.94,-0.94,-4.46
486,21.529,41.32,0.2323,0.2124,8,0,130,0,-1,4,0.12,0.12,-2.86
487,21.579,49.68,0.2137,0.1959,14,0,118,0,-1,4,1.35,1.35,-1.38
488,21.623,44.46,0.2387,0.1887,7,0,182,0,-1,4,1.9,1.9,-0.24
489,21.665,41.55,0.2355,0.1754,17,0,210,0,-1,4,2.9,2.9,0.86
490,21.71,45.43,0.22,0.1765,10,0,154,0,-1,4,2.81,2.81,1.54
491,21.753,42.72,0.2279,0.2067,7,0,87,0,-1,4,0.55,0.55,1.19
492,21.797,44.03,0.2088,0.1948,4,0,113,0,-1,4,1.44,1.44,1.28
493,21.845,48.32,0.2295,0.1995,10,0,135,0,-1,4,1.09,1.09,1.21
494,21.893,47.89,0.2138,0.2061,8,0,86,0,-1,4,0.59,0.59,1.0
495,21.938,45.41,0.221,0.2123,12,0,134,0,-1,4,0.13,0.13,0.69
496,21.996,57.47,0.1777,0.2213,12,0,107,0,-1,4,-0.54,-0.54,0.26
497,22.032,35.74,0.1957,0.2529,3,0,82,0,-1,4,-2.92,-2.92,-0.85
498,22.075,43.85,0.1909,0.2614,8,0,63,0,-1,4,-3.56,-3.56,-1.8
499,22.121,45.91,0.1754,0.3243,19,0,70,0,-1,4,-8.27,-8.27,-4.06
500,22.16,39.16,0.1603,0.3747,6,0,51,0,-1,4,-12.05,-12.05,-6.86
501,22.2,39.38,0.1482,0.3881,13,0,27,0,-1,4,-13.06,-13.06,-9.03
502,22.239,39.23,0.1484,0.4105,18,0,30,0,-1,4,-14.74,-14.74,-11.03
503,22.289,49.6,0.1622,0.4262,5,0,39,0,-1,4,-15.91,-15.91,-12.74
504,22.342,53.58,0.1517,0.4322,6,0,52,0,-1,4,-16.36,-16.36,-14.01
505,22.382,40.11,0.1617,0.4279,8,0,43,0,-1,4,-16.04,-16.04,-14.72
506,22.422,39.35,0.1591,0.4114,5,0,45,0,-1,4,-14.81,-14.81,-14.75
507,22.461,38.98,0.1592,0.4056,14,0,28,0,-1,4,-14.37,-14.37,-14.62
508,22.511,50.27,0.1667,0.379,14,0,45,0,-1,4,-12.37,-12.37,-13.83
509,22.557,46.06,0.1654,0.3986,16,0,33,0,-1,4,-13.84,-13.84,-13.84
510,22.617,60.45,0.1716,0.4223,10,0,68,0,-1,4,-15.62,-15.62,-14.46
511,22.653,36.03,0.1561,0.3763,7,0,48,0,-1,4,-12.17,-12.17,-13.66
512,22.692,38.68,0.1676,0.3747,8,0,74,0,-1,4,-12.05,-12.05,-13.1
513,22.742,50.31,0.178,0.3627,13,0,63,0,-1,4,-11.15,-11.15,-12.42
514,22.782,39.49,0.1733,0.3481,12,0,40,0,-1,4,-10.06,-10.06,-11.59
515,22.829,47.07,0.1716,0.3422,23,0,72,0,-1,4,-9.61,-9.61,-10.9
516,22.871,41.74,0.1707,0.337,21,0,56,0,-1,4,-9.22,-9.22,-10.31
517,22.91,39.44,0.1716,0.3236,27,0,60,0,-1,4,-8.22,-8.22,-9.58
518,22.951,40.67,0.1789,0.3218,26,0,90,0,-1,4,-8.08,-8.08,-9.06
519,22.993,41.75,0.1767,0.3184,47,0,77,0,-1,4,-7.83,-7.83,-8.63
520,23.056,63.1,0.1788,0.3036,15,0,49,0,-1,4,-6.72,-6.72,-7.96
521,23.1,43.81,0.1778,0.2758,10,0,86,0,-1,4,-4.63,-4.63,-6.8
522,23.14,40.73,0.1777,0.2758,19,0,109,0,-1,4,-4.63,-4.63,-6.04
523,23.182,42.2,0.1818,0.2656,19,0,68,0,-1,4,-3.87,-3.87,-5.28
524,23.22,37.51,0.1748,0.2927,27,0,82,0,-1,4,-5.91,-5.91,-5.5
525,23.265,44.92,0.1644,0.2958,15,0,79,0,-1,4,-6.13,-6.13,-5.72
526,23.306,40.91,0.1743,0.2733,17,0,79,0,-1,4,-4.45,-4.45,-5.27
527,23.347,41.53,0.1782,0.2599,14,0,113,0,-1,4,-3.44,-3.44,-4.63
528,23.397,49.27,0.1673,0.2477,9,0,91,0,-1,4,-2.53,-2.53,-3.9
529,23.435,38.87,0.1752,0.2384,27,0,124,0,-1,4,-1.83,-1.83,-3.17
530,23.479,43.34,0.1712,0.2444,21,0,104,0,-1,4,-2.28,-2.28,-2.86
531,23.534,55.3,0.1545,0.256,18,0,102,0,-1,4,-3.15,-3.15,-2.96
532,23.578,44.25,0.1694,0.2338,36,0,127,0,-1,4,-1.49,-1.49,-2.45
533,23.618,40.01,0.1857,0.2226,38,0,61,0,-1,4,-0.64,-0.64,-1.81
534,23.666,47.97,0.1752,0.1848,30,0,43,0,-1,4,2.19,2.19,-0.41
535,23.707,40.26,0.202,0.1904,40,0,28,0,-1,4,1.77,1.77,0.35
536,23.749,42.22,0.1937,0.1784,29,0,32,0,-1,4,2.67,2.67,1.16
537,23.8,51.46,0.1962,0.1877,40,0,35,0,-1,4,1.97,1.97,1.45
538,23.84,39.65,0.2027,0.1897,46,0,30,0,-1,4,1.82,1.82,1.58
539,23.884,43.62,0.1887,0.1931,54,0,34,0,-1,4,1.57,1.57,1.57
540,23.931,47.23,0.1917,0.2087,56,0,39,0,-1,4,0.4,0.4,1.16
541,23.972,41.28,0.1862,0.2083,89,0,30,0,-1,4,0.43,0.43,0.91
542,24.028,55.58,0.1762,0.2128,81,0,28,0,-1,4,0.09,0.09,0.62
543,24.064,36.28,0.1657,0.2216,121,0,31,0,-1,4,-0.57,-0.57,0.2
544,24.106,41.65,0.1509,0.2175,124,0,39,0,-1,4,-0.26,-0.26,0.04
